SiteNumber,CollectionDate,StartTime,SampleTypeCode,SiteName,CollectionYear,CollectionMonth,CollectionDayOfYear,BioDataTaxonName,BioDataShortName,BenchTaxonName,BenchTaxonNameReferenceCode,BenchTaxonNADEDID,NumberOfCellsCounted,NumDiaCellsCounted_LiveOrDead,ProportionExamined,NormalizedCellCount,AdjLabCount,BiovolumePerCell_um3,BiovolumePerCellMethod,TaxonRecordSource,IdentificationEntity,LabTaxonID,PublishedTaxonNameLevel,PublishedTaxonName,PublishedTaxonNameAuthority,ScientificName,Group,AlgalGroup,Phylum,Class,Order,Family,Genus,Species,Variety,Form,TaxonVersionNumber
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Eunotia implicata,EUimplic,Eunotia implicata,KandL-B 2/3 Pl 143 Fig 1-9A,33168,,1,0.00001026,0,39726,2006.656902,taxon average,Academy of Natural Sciences of Drexel University,ANSP,33168,Species,Eunotia implicata,"Nšrpel, Alles and Lange-Bertalot","Eunotia implicata Nšrpel, Alles and Lange-Bertalot",D,Diatom,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,,Eunotia implicata,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Mougeotia,MOU,Mougeotia sp.,,444000,3,,0.00001026,3,292398,10624.72853,taxon average,Academy of Natural Sciences of Drexel University,ANSP,444000,Genus,Mougeotia,,Mougeotia,N,Green Algae,Chlorophyta,Chlorophyceae,Zygnematales,Zygnemataceae,Mougeotia,,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Nitzschia intermedia,NIinterm,Nitzschia intermedia,KandL-B 2/2 Pl 61  Fig 1-10,48153,,2,0.00001026,1,79452,1050.422143,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48153,Species,Nitzschia intermedia,Hantzsch ex Cleve and Grunow,Nitzschia intermedia Hantzsch ex Cleve and Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia intermedia,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Cymbella subturgidula,Cmsubtur,Cymbella subturgidula,Krammer 2002 P 44 Fig 19-21,23814,,1,0.00001026,0,39726,464.9148337,taxon average,Academy of Natural Sciences of Drexel University,ANSP,23814,Species,Cymbella subturgidula,Krammer,Cymbella subturgidula Krammer,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella subturgidula,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Fragilaria capucina var. gracilis,FRcapgra,Fragilaria capucina var. gracilis,KandL-B 2/3 Pl 110 Fig 8-12,34098,,26,0.00001026,11,1032881,79.40501872,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34098,Variety,Fragilaria capucina var. gracilis,(¯strup) Hustedt,Fragilaria capucina var. gracilis (¯strup) Hustedt,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria capucina,Fragilaria capucina var. gracilis,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Platessa stewartii,,Platessa stewartii,Diatoms of the United States,,,1,0.00001026,0,39726,131.6880508,taxon average,Academy of Natural Sciences of Drexel University,ANSP,2508010,Species,Platessa stewartii,(Patrick) Potapova,Platessa stewartii (Patrick) Potapova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Platessa,Platessa stewartii,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Adlafia drouetiana,,Adlafia drouetiana,Metzeltin and L-B 1998 Pl 86 Fig 14-19,,,7,0.00001026,3,278083,282.1398,taxon average,Academy of Natural Sciences of Drexel University,ANSP,204017,Species,Adlafia drouetiana,,Adlafia drouetiana,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Adlafia,Adlafia drouetiana,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Scenedesmus quadricauda,SCEquadr,Scenedesmus quadricauda,Uherkovich 1966 Taf X: 446-449 and Taf XI: 450-460,510001,4,,0.00001026,4,389864,86.3070877,taxon average,Academy of Natural Sciences of Drexel University,ANSP,510001,Species,Scenedesmus quadricauda,(Turpin) BrŽbisson,Scenedesmus quadricauda (Turpin) BrŽbisson,N,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,Scenedesmus quadricauda,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Psammothidium subatomoides,PSsubato,Psammothidium subatomoides,KandL-B 2/4 Pl 14 Fig 1-10,186008,,4,0.00001026,2,158905,71.24271522,taxon average,Academy of Natural Sciences of Drexel University,ANSP,186008,Species,Psammothidium subatomoides,(Hustedt) Bukhtiyarova and Round,Psammothidium subatomoides (Hustedt) Bukhtiyarova and Round,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Psammothidium,Psammothidium subatomoides,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Achnanthidium pyrenaicum,AHpyrena,Achnanthidium pyrenaicum,KandL-B 2/4 Pl 36 Fig 1-18,1023,,3,0.00001026,1,119179,84.26373691,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1023,Species,Achnanthidium pyrenaicum,(Hustedt) Kobayashi,Achnanthidium pyrenaicum (Hustedt) Kobayashi,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium pyrenaicum,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Oedogonium,OED,Oedogonium sp.,,455000,4,,0.00001026,4,389864,17928.31793,taxon average,Academy of Natural Sciences of Drexel University,ANSP,455000,Genus,Oedogonium,,Oedogonium,N,Green Algae,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniaceae,Oedogonium,,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Amphipleura pellucida,ALpelluc,Amphipleura pellucida,KandL-B 2/1 Pl 98 Fig 4-6,6001,,1,0.00001026,0,39726,758.3076286,taxon average,Academy of Natural Sciences of Drexel University,ANSP,6001,Species,Amphipleura pellucida,(KŸtzing) KŸtzing,Amphipleura pellucida (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphipleura,Amphipleura pellucida,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Achnanthidium altergracillima,AHalterg,Achnanthidium altergracillima,PonaderandPotap2007 Pl 4 Fig 1-10,1012,,5,0.00001026,2,198631,42.75160004,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1012,Species,Achnanthidium altergracillima,(Lange-Bertalot) Round and Bukhtiyarova,Achnanthidium altergracillima (Lange-Bertalot) Round and Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium altergracillima,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Achnanthidium deflexum,Ahdeflex,Achnanthidium deflexum,PotapovaandPonader2004 Figs 51-71,1038,,23,0.00001026,9,913702,74.67968167,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1038,Species,Achnanthidium deflexum,(Reimer) Kingston,Achnanthidium deflexum (Reimer) Kingston,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium deflexum,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Nitzschia recta,NIrecta,Nitzschia recta,KandL-B 2/2 Pl 12 Fig 2-6,48029,,3,0.00001026,1,119179,4403.092429,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48029,Species,Nitzschia recta,Hantzsch ex Rabenhorst,Nitzschia recta Hantzsch ex Rabenhorst,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia recta,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Psammothidium chlidanos,PSchlid,Psammothidium chlidanos,KandL-B 2/4 Pl 12 Fig 21-31,186011,,1,0.00001026,0,39726,275.0066211,taxon average,Academy of Natural Sciences of Drexel University,ANSP,186011,Species,Psammothidium chlidanos,(Hohn and Hellerman) Lange-Bertalot,Psammothidium chlidanos (Hohn and Hellerman) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Psammothidium,Psammothidium chlidanos,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Amphora pediculus,AMpedcls,Amphora pediculus,Lange-Bertalot1999 Pl 55 Fig 31-34 Pl78 Fig 40-47,7043,,1,0.00001026,0,39726,82.69726421,taxon average,Academy of Natural Sciences of Drexel University,ANSP,7043,Species,Amphora pediculus,(KŸtzing) Grunow,Amphora pediculus (KŸtzing) Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora pediculus,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Undetermined Rhodophyte,,Unknown Rhodophyte Florideophycidae (chantransia),,1599006,9,,0.00001026,9,877193,4468.309778,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1599006,Phylum,Rhodophyta,,Rhodophyta,N,Red Algae,Rhodophyta,,,,,,,,15.6
01193500,2016-07-13,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,7,195,Achnanthidium rivulare,Ahrivula,Achnanthidium rivulare,PotapovaandPonader2004 Fig 1-18,1036,,188,0.00001026,77,7468525,51.59938145,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1036,Species,Achnanthidium rivulare,Potapova and Ponader,Achnanthidium rivulare Potapova and Ponader,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium rivulare,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Scenedesmus quadricauda,SCEquadr,Scenedesmus quadricauda,Uherkovich 1966 Taf X: 446-449 and Taf XI: 450-460,510001,4,,8.84712E-06,4,452125,86.3070877,taxon average,Academy of Natural Sciences of Drexel University,ANSP,510001,Species,Scenedesmus quadricauda,(Turpin) BrŽbisson,Scenedesmus quadricauda (Turpin) BrŽbisson,N,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,Scenedesmus quadricauda,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Psammothidium helveticum,PShelvet,Psammothidium helveticum,KandL-B 2/4 Pl 10 Fig 12-27,186003,,1,8.84712E-06,0,52660,1126.395938,taxon average,Academy of Natural Sciences of Drexel University,ANSP,186003,Species,Psammothidium helveticum,(Hustedt) Bukhtiyarova and Round,Psammothidium helveticum (Hustedt) Bukhtiyarova and Round,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Psammothidium,Psammothidium helveticum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Achnanthidium deflexum,Ahdeflex,Achnanthidium deflexum,PotapovaandPonader2004 Figs 51-71,1038,,10,8.84712E-06,5,526601,74.67968167,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1038,Species,Achnanthidium deflexum,(Reimer) Kingston,Achnanthidium deflexum (Reimer) Kingston,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium deflexum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Gomphonema caperatum,,Gomphonema caperatum,Diatoms of the United States,,,73,8.84712E-06,34,3844187,1302,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37513,Species,Gomphonema caperatum,Ponader and Potapova,Gomphonema caperatum Ponader and Potapova,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema caperatum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Cocconeis placentula var. lineata,CCplalin,Cocconeis placentula var. lineata,KandL-B 2/4 Pl 52 Fig 1-13,16003,,2,8.84712E-06,1,105320,1226.824163,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16003,Variety,Cocconeis placentula var. lineata,(Ehrenberg) Van Heurck,Cocconeis placentula var. lineata (Ehrenberg) Van Heurck,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,Cocconeis placentula var. lineata,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Nitzschia dissipata,NIdissip,Nitzschia dissipata,KandL-B 2/2 Pl 11 Fig 1-7,48008,,1,8.84712E-06,0,52660,273.5492928,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48008,Species,Nitzschia dissipata,(KŸtzing) Rabenhorst,Nitzschia dissipata (KŸtzing) Rabenhorst,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia dissipata,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Achnanthidium minutissimum,AHminuti,Achnanthidium minutissimum,KandL-B 2/4 Pl 32 Fig 1-9,1010,,195,8.84712E-06,91,10268719,35.52477702,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1010,Species,Achnanthidium minutissimum,(KŸtzing) Czarnecki,Achnanthidium minutissimum (KŸtzing) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium minutissimum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Ankistrodesmus falcatus,ANKfalca,Ankistrodesmus falcatus,Prescott 1962 Pl 56 Fig 5-6,261000,6,,8.84712E-06,6,678187,87.29891323,taxon average,Academy of Natural Sciences of Drexel University,ANSP,261000,Species,Ankistrodesmus falcatus,(Corda) Ralfs,Ankistrodesmus falcatus (Corda) Ralfs,N,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Ankistrodesmus,Ankistrodesmus falcatus,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Nitzschia frustulum,NIfrustu,Nitzschia frustulum,KandL-B 2/2 Pl 68 Fig 1-8,48013,,3,8.84712E-06,1,157980,52.11740302,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48013,Species,Nitzschia frustulum,(KŸtzing) Grunow,Nitzschia frustulum (KŸtzing) Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia frustulum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Nitzschia perminuta,NIpermin,Nitzschia perminuta,KandL-B 2/2 Pl 72 Fig 1-2A,48126,,2,8.84712E-06,1,105320,82.9997622,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48126,Species,Nitzschia perminuta,(Grunow) Peragallo,Nitzschia perminuta (Grunow) Peragallo,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia perminuta,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Encyonema silesiacum,ECsilesi,Encyonema silesiacum,Krammer 1997 T1 Pl 4 Fig 1-18 Pl 7 Fig 1 2 6-19,110005,,4,8.84712E-06,2,210640,736.0244515,taxon average,Academy of Natural Sciences of Drexel University,ANSP,110005,Species,Encyonema silesiacum,(Bleisch) Mann,Encyonema silesiacum (Bleisch) Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema silesiacum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Spirogyra,SPI,Spirogyra sp.,,533000,7,,8.84712E-06,7,791218,78221.74871,taxon average,Academy of Natural Sciences of Drexel University,ANSP,533000,Genus,Spirogyra,,Spirogyra,N,Green Algae,Chlorophyta,Chlorophyceae,Zygnematales,Zygnemataceae,Spirogyra,,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Gomphonema exilissimum,GOexilis,Gomphonema exilissimum,KandL-B 2/4 PL 76 Fig 14-20,37310,,5,8.84712E-06,2,263300,366.6108696,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37310,Species,Gomphonema exilissimum,(Grunow) Lange-Bertalot and Reichardt,Gomphonema exilissimum (Grunow) Lange-Bertalot and Reichardt,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema exilissimum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Ulnaria ulna var. spathulifera,ULulnaspat,Ulnaria ulna var. spathulifera,PandR 1966 Pl 7 Fig 8,245012,,2,8.84712E-06,1,105320,2062.5,taxon average,Academy of Natural Sciences of Drexel University,ANSP,245012,Variety,Ulnaria ulna var. spathulifera,(Grunow) Aboal,Ulnaria ulna var. spathulifera (Grunow) Aboal,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria ulna,Ulnaria ulna var. spathulifera,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Fragilaria capucina var. gracilis,FRcapgra,Fragilaria capucina var. gracilis,KandL-B 2/3 Pl 110 Fig 8-12,34098,,4,8.84712E-06,2,210640,79.40501872,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34098,Variety,Fragilaria capucina var. gracilis,(¯strup) Hustedt,Fragilaria capucina var. gracilis (¯strup) Hustedt,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria capucina,Fragilaria capucina var. gracilis,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Encyonopsis subminuta,EYsubmin,Encyonopsis subminuta,Krammer 1997 T2 Pl 144 Fig 1-11,203008,,3,8.84712E-06,1,157980,227.0926087,taxon average,Academy of Natural Sciences of Drexel University,ANSP,203008,Species,Encyonopsis subminuta,Krammer and Reichardt,Encyonopsis subminuta Krammer and Reichardt,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis,Encyonopsis subminuta,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Adlafia drouetiana,,Adlafia drouetiana,Metzeltin and L-B 1998 Pl 86 Fig 14-19,,,2,8.84712E-06,1,105320,282.1398,taxon average,Academy of Natural Sciences of Drexel University,ANSP,204017,Species,Adlafia drouetiana,,Adlafia drouetiana,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Adlafia,Adlafia drouetiana,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Brachysira microcephala,BRmicroc,Brachysira microcephala,Lange-B and Moser 1994 Pl 5 Fig 1-35 Pl 17 Fig 7-11 Pl 32 Fig,18013,,1,8.84712E-06,0,52660,118.3207365,taxon average,Academy of Natural Sciences of Drexel University,ANSP,18013,Species,Brachysira microcephala,(KŸtzing) Compre,Brachysira microcephala (KŸtzing) Compre,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira microcephala,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Achnanthidium catenatum,AHcatena,Achnanthidium catenatum,KandL-B 2/4 Pl 34 Fig 23-24,1030,,10,8.84712E-06,5,526601,75.8869872,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1030,Species,Achnanthidium catenatum,(Bily and Marvan) Lange-Bertalot,Achnanthidium catenatum (Bily and Marvan) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium catenatum,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Sellaphora hustedtii,SFhusted,Sellaphora hustedtii,KandL-B 2/1 Pl 71 Fig 22-24,170033,,1,8.84712E-06,0,52660,236.5168571,taxon average,Academy of Natural Sciences of Drexel University,ANSP,170033,Species,Sellaphora hustedtii,(Krasske) Lange-Bertalot and Werum,Sellaphora hustedtii (Krasske) Lange-Bertalot and Werum,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora hustedtii,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Cocconeis placentula,CCplacen,Cocconeis placentula,KandL-B 2/4 Pl 51 Fig 1-5,16004,,4,8.84712E-06,2,210640,591.8465861,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16004,Species,Cocconeis placentula,Ehrenberg,Cocconeis placentula Ehrenberg,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Navicula menisculus,NAmenscl,Navicula menisculus,Lange-Bertalot 2001 Pl 12 Fig 1-7,46373,,1,8.84712E-06,0,52660,361.9688837,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46373,Species,Navicula menisculus,Schumann,Navicula menisculus Schumann,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula menisculus,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Achnanthidium altergracillima,AHalterg,Achnanthidium altergracillima,PonaderandPotap2007 Pl 4 Fig 1-10,1012,,12,8.84712E-06,6,631921,42.75160004,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1012,Species,Achnanthidium altergracillima,(Lange-Bertalot) Round and Bukhtiyarova,Achnanthidium altergracillima (Lange-Bertalot) Round and Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium altergracillima,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Pseudostaurosira brevistriata,PDbrevis,Pseudostaurosira brevistriata,KandL-B 2/3 Pl 130 Fig 9-16,73001,,3,8.84712E-06,1,157980,162.6876558,taxon average,Academy of Natural Sciences of Drexel University,ANSP,73001,Species,Pseudostaurosira brevistriata,(Grunow) Williams and Round,Pseudostaurosira brevistriata (Grunow) Williams and Round,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Pseudostaurosira,Pseudostaurosira brevistriata,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Navicula notha,NAnotha,Navicula notha,Lange-Bertalot 2001 Pl 40 Fig 16-281,46044,,52,8.84712E-06,24,2738325,307.0966044,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46044,Species,Navicula notha,Wallace,Navicula notha Wallace,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula notha,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Tapinothrix janthina,TAPjanth,Tapinothrix janthina,Johansen etal 2011 Fig 2 a-f,,99,,8.84712E-06,99,11190082,11.82153875,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1708004,Species,Tapinothrix janthina,(Bornet and Flahault) Starmach,Tapinothrix janthina (Bornet and Flahault) Starmach,N,Blue-Green Algae,Cyanophyta,Myxophyceae,Oscillatoriales,Pseudanabaenaceae,Homoeothrix,Tapinothrix janthina,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Psammothidium daonense,PSdaonen,Psammothidium daonense,Diatoms of the United States,,,1,8.84712E-06,0,52660,1493,taxon average,Academy of Natural Sciences of Drexel University,ANSP,186038,Species,Psammothidium daonense,(Lange-Bertalot) Lange-Bertalot,Psammothidium daonense (Lange-Bertalot) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Psammothidium,Psammothidium daonense,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Ulnaria acus,ULacus,Ulnaria acus,KandL-B 2/3 Pl 122 Fig 11-13,245005,,1,8.84712E-06,0,52660,2189.216471,taxon average,Academy of Natural Sciences of Drexel University,ANSP,245005,Species,Ulnaria acus,(KŸtzing) Aboal,Ulnaria acus (KŸtzing) Aboal,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria acus,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Achnanthidium rivulare,Ahrivula,Achnanthidium rivulare,PotapovaandPonader2004 Fig 1-18,1036,,178,8.84712E-06,83,9373497,51.59938145,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1036,Species,Achnanthidium rivulare,Potapova and Ponader,Achnanthidium rivulare Potapova and Ponader,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium rivulare,,,15.6
01193500,2016-08-19,10:00,APER,"SALMON RIVER NEAR EAST HAMPTON, CT",2016,8,232,Fragilaria crotonensis,FRcroton,Fragilaria crotonensis,KandL-B 2/3 Pl 116 Fig 134,34017,,6,8.84712E-06,3,315961,336.5873811,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34017,Species,Fragilaria crotonensis,Kitton,Fragilaria crotonensis Kitton,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria crotonensis,,,15.6
